id,Predicted Value
90068,524770.0
172757,522690.0
141287,384680.0
156062,475480.0
144393,349110.0
2179,307110.0
22448,381120.0
153348,625030.0
77239,394910.0
98015,459290.0
151496,351360.0
149469,440660.0
123587,363560.0
98623,392950.0
127069,469040.0
125274,427220.0
120672,719240.0
85352,393060.0
54573,257530.0
66958,339200.0
87589,384820.0
88076,385740.0
105597,574950.0
54218,287190.0
85241,422830.0
157828,606000.0
97130,592230.0
63303,408890.0
105208,328090.0
82086,781590.0
117005,395040.0
12335,297540.0
102134,349670.0
141251,427690.0
115404,426270.0
111245,485790.0
73866,488590.0
183522,585050.0
81249,421970.0
87166,369500.0
178180,912820.0
35836,247950.0
73568,470840.0
58618,613580.0
88175,468140.0
134687,506500.0
79721,922890.0
73760,508820.0
121908,488760.0
116612,387940.0
63670,603480.0
46990,251460.0
176993,668450.0
147911,395870.0
130878,484700.0
143495,500090.0
146546,414280.0
35576,364890.0
72666,413040.0
84943,430390.0
116326,457690.0
58034,305690.0
108917,425310.0
128649,565410.0
86526,951530.0
173386,510570.0
140610,466040.0
157029,406130.0
70663,1045180.0
22496,239760.0
150090,396890.0
9365,389870.0
122233,340730.0
163199,560870.0
86162,411060.0
114070,497410.0
146779,458190.0
115696,737930.0
21330,361150.0
165720,612300.0
1504,379890.0
92028,317130.0
1612,333590.0
145635,497540.0
138004,557060.0
27152,346160.0
8430,333790.0
80788,373700.0
178955,583340.0
10129,378050.0
15966,360480.0
88302,501840.0
106953,339310.0
42655,286720.0
112901,581250.0
129380,530340.0
45661,271970.0
185794,621640.0
10680,249440.0
27133,329090.0
83802,559500.0
184375,470780.0
20883,553120.0
156324,601500.0
67217,444500.0
112270,337840.0
149056,419370.0
74360,399440.0
45148,627070.0
17794,388890.0
15394,346520.0
150304,599840.0
141323,665790.0
84416,353670.0
123474,447760.0
139391,471390.0
153751,376930.0
156731,531530.0
125736,429960.0
90188,474360.0
128853,418600.0
49283,301570.0
163172,450060.0
71714,382960.0
184649,615470.0
6796,280360.0
62049,284240.0
34094,716670.0
185426,683620.0
124903,547660.0
166651,496950.0
140447,361690.0
53088,250260.0
82595,371790.0
154616,439190.0
160966,466960.0
150877,709840.0
77380,341140.0
109190,574590.0
174118,633810.0
169327,540120.0
131057,347870.0
177642,579990.0
15983,248630.0
38809,321940.0
174457,580770.0
11765,291380.0
113715,440340.0
123640,384860.0
180885,655260.0
138676,472980.0
82565,346980.0
176295,866490.0
47694,263950.0
160603,453810.0
40799,311960.0
103300,380010.0
125666,413850.0
83786,500970.0
93368,581340.0
33697,341990.0
108017,487750.0
37472,419860.0
54808,379880.0
71241,375270.0
30594,407260.0
109698,397800.0
51324,427930.0
1417,275320.0
176598,515150.0
22677,209630.0
174006,534450.0
26290,272840.0
159821,630540.0
70998,406860.0
115119,334200.0
23805,301340.0
178516,611680.0
81191,385890.0
4717,326130.0
56882,510010.0
58036,307390.0
51576,479640.0
100773,576490.0
42213,411810.0
183570,704990.0
174148,617100.0
90539,504580.0
1084,331540.0
159153,547140.0
126217,374140.0
10412,362830.0
100645,415690.0
65714,414770.0
51232,453380.0
96580,573010.0
92728,409580.0
62134,509450.0
59601,376110.0
94228,383460.0
88216,645040.0
119497,435600.0
125119,422720.0
109212,525590.0
124679,493320.0
139992,465700.0
96678,676320.0
81252,445040.0
30849,299540.0
15043,307770.0
1017,252860.0
75804,380050.0
100153,370540.0
128661,436940.0
124765,438960.0
147673,428660.0
96864,351400.0
149678,469680.0
89838,556610.0
146399,597530.0
22113,280610.0
44839,384690.0
128820,306580.0
91807,295300.0
181398,599980.0
49425,423750.0
36751,319450.0
176613,580350.0
182703,571290.0
176512,642830.0
168204,467040.0
99709,639110.0
76849,359810.0
170421,833460.0
174246,691060.0
104259,440260.0
69515,411260.0
184517,540130.0
140769,454940.0
184915,554880.0
157318,614920.0
152788,496910.0
49158,334800.0
42633,293710.0
78907,669670.0
72151,343710.0
55377,344030.0
60746,404860.0
82498,385440.0
18177,307260.0
84503,360780.0
125356,392230.0
48466,285740.0
11007,390420.0
15899,282910.0
25143,262410.0
20906,362500.0
67291,323990.0
87611,399420.0
159027,435840.0
62983,286690.0
64358,372050.0
177706,560860.0
982,210210.0
144253,971770.0
169444,498330.0
42630,265020.0
766,233130.0
68713,393620.0
179564,632290.0
55667,330830.0
114106,434380.0
102617,380480.0
39144,901560.0
6103,278850.0
63276,411640.0
74712,439160.0
159088,556410.0
75366,625100.0
96732,1033210.0
169086,649180.0
113640,502810.0
148878,392790.0
179826,586910.0
20168,283970.0
168592,526710.0
162687,376340.0
107635,440100.0
31771,445470.0
142166,402150.0
76518,411770.0
102718,533340.0
75705,746710.0
158778,464380.0
152367,476430.0
86737,465100.0
585,268300.0
64476,499260.0
155879,513660.0
181569,495540.0
176453,748370.0
174562,678950.0
145265,347100.0
2227,331680.0
87859,407490.0
128192,312310.0
49080,318890.0
137622,366610.0
178864,550530.0
65342,415740.0
22375,328460.0
12942,342230.0
81797,449730.0
102784,440410.0
167084,549990.0
54997,279360.0
29317,429290.0
111103,582640.0
17887,266510.0
50684,284660.0
156365,456210.0
58811,430550.0
143804,469630.0
147092,494310.0
4393,236400.0
176471,612650.0
114003,604170.0
128358,428420.0
18538,292950.0
71992,327050.0
111102,555680.0
57920,267940.0
13773,269720.0
183100,708190.0
85013,315870.0
165829,421710.0
67359,380960.0
76410,326310.0
181848,712020.0
87361,680400.0
41778,631560.0
167474,558870.0
56383,308800.0
26960,273820.0
74058,661710.0
171975,546760.0
52103,362610.0
114350,490420.0
169463,617550.0
93135,457370.0
81958,582210.0
171114,464860.0
177258,607580.0
27963,371740.0
167679,522270.0
32964,258680.0
87068,462640.0
134001,411530.0
75745,576630.0
57116,501740.0
13771,289000.0
106684,456190.0
12236,259060.0
105422,414980.0
73267,396800.0
9190,292670.0
162094,498930.0
170696,515160.0
45890,285410.0
72714,581880.0
135613,384220.0
120014,392830.0
85773,398160.0
161083,521030.0
15072,371320.0
65642,462680.0
90065,466700.0
6479,296540.0
132074,429230.0
179626,540670.0
73136,446350.0
112062,578490.0
135333,603330.0
136324,498870.0
27680,429180.0
82464,376470.0
166334,543180.0
5375,366610.0
73030,453060.0
177767,718590.0
166025,605920.0
179018,642120.0
38252,385570.0
161912,530700.0
5414,383340.0
66643,358590.0
1621,315790.0
149260,594730.0
127131,520090.0
104244,605290.0
171352,672000.0
180482,461550.0
35776,337010.0
101426,463430.0
72609,401410.0
180021,650590.0
16590,436210.0
28188,377540.0
160642,529830.0
96374,421480.0
72885,623660.0
176573,729120.0
40213,270410.0
2445,449840.0
111688,451950.0
27687,317990.0
135403,608450.0
102655,535040.0
100973,360860.0
159362,546330.0
107884,456030.0
41811,421100.0
179369,567060.0
31674,340530.0
114912,414620.0
45380,306750.0
57592,573180.0
67208,342060.0
173774,454070.0
101272,431540.0
82358,488330.0
41309,374740.0
145666,377220.0
100580,363130.0
65204,413680.0
11841,298820.0
48930,267520.0
153014,489390.0
101556,509820.0
95616,396040.0
103907,725210.0
78684,431760.0
172630,540300.0
91273,373760.0
180020,653890.0
130714,479260.0
1220,409430.0
40990,339750.0
141839,503070.0
53295,381800.0
135318,593200.0
56163,380230.0
75012,362870.0
106779,359730.0
100547,406900.0
33482,372410.0
162886,542040.0
98730,355100.0
80087,367400.0
75149,548190.0
5902,573330.0
173427,588470.0
143799,515600.0
72094,433440.0
146930,509220.0
3644,542110.0
12558,260910.0
136286,385400.0
147378,435310.0
139016,447350.0
92177,440390.0
46377,426240.0
181318,714870.0
182743,729670.0
69104,578660.0
52239,250870.0
141364,396390.0
149160,318740.0
78650,406610.0
137279,403520.0
72721,480280.0
46449,446060.0
103826,519350.0
30891,382350.0
167479,513670.0
127751,466820.0
67362,381870.0
107796,516400.0
56076,377110.0
140532,418310.0
51688,833490.0
132837,504360.0
165016,628540.0
109107,539650.0
71852,375780.0
135575,384740.0
31479,326140.0
78253,531500.0
93424,618960.0
74052,669690.0
37251,385480.0
82400,414790.0
78144,394380.0
2919,256500.0
44629,359660.0
59965,277530.0
4848,246220.0
125823,396850.0
131517,439680.0
69339,505270.0
167551,375680.0
155038,496780.0
125410,379620.0
7152,328070.0
180966,606460.0
5877,263450.0
142146,361230.0
16208,301810.0
38759,383130.0
109378,507820.0
154393,421110.0
154545,623430.0
109599,364700.0
155955,476730.0
27934,318000.0
171814,525450.0
66369,600530.0
183857,567890.0
44849,292570.0
41251,304970.0
169896,424920.0
149092,410790.0
160979,607180.0
181770,552360.0
108972,399400.0
184716,703570.0
178559,681970.0
101439,410060.0
74011,703230.0
97000,491160.0
28211,405920.0
26035,278430.0
94895,355790.0
98817,418740.0
37778,285590.0
128806,366500.0
158137,425660.0
150124,383800.0
44252,234680.0
22784,347800.0
113720,412090.0
85138,384690.0
115906,507260.0
141442,469060.0
151369,581890.0
106070,464650.0
173321,549970.0
71759,424650.0
47576,500290.0
161254,477020.0
164825,604780.0
122912,343990.0
164463,494320.0
17213,276530.0
126409,348900.0
177468,444870.0
53205,505650.0
98191,336080.0
55642,476820.0
174179,656860.0
56212,271850.0
113480,376140.0
20855,408740.0
12780,371560.0
150078,621850.0
169213,532420.0
81374,454740.0
157020,443990.0
148603,769270.0
113793,363480.0
177151,629280.0
85170,379670.0
118103,484620.0
16071,263610.0
70240,291540.0
126496,651630.0
34873,381950.0
40811,300090.0
40961,316380.0
132614,539130.0
17233,324590.0
81023,473500.0
153535,672950.0
152045,507790.0
145238,672480.0
43265,385400.0
31181,396420.0
140013,489880.0
138629,439100.0
153893,466940.0
103597,485840.0
65997,493840.0
131381,439720.0
115567,337020.0
150672,459450.0
55580,494410.0
113214,401870.0
86201,465800.0
181638,621370.0
63789,358860.0
43430,763640.0
172884,535170.0
172027,587690.0
131224,328200.0
131276,514670.0
159611,425980.0
97059,331490.0
90936,331210.0
171819,507430.0
30916,360240.0
139443,362930.0
79386,466550.0
135713,382500.0
137112,478100.0
173730,415020.0
51041,557920.0
103247,389460.0
74847,390080.0
77077,408320.0
181831,520980.0
60850,438220.0
75822,399980.0
121101,514570.0
168989,427680.0
111487,405070.0
74789,415890.0
95174,592050.0
130129,413850.0
131042,370820.0
97968,568170.0
79655,947330.0
105521,728070.0
6892,349910.0
67073,462280.0
56980,298260.0
156228,393090.0
10124,468310.0
21118,393460.0
124062,635610.0
111724,656810.0
12523,262620.0
129430,422350.0
96366,490480.0
53070,241390.0
7585,277810.0
69501,408420.0
144240,909120.0
40413,303450.0
139033,507190.0
44495,264710.0
34828,482080.0
42432,460100.0
159202,551610.0
40329,300420.0
27387,286550.0
36136,352630.0
52962,364930.0
97296,403580.0
22867,387490.0
112734,415510.0
149985,489380.0
183203,945600.0
76928,371730.0
119276,582970.0
155218,450430.0
60588,605300.0
148882,400160.0
87621,374070.0
47959,411060.0
74338,362130.0
19146,390640.0
2409,316240.0
65710,380850.0
43966,323290.0
83032,369270.0
45204,285610.0
82245,381330.0
160626,569660.0
23171,359290.0
34045,484340.0
69540,424650.0
32446,365190.0
151513,430220.0
73972,763500.0
15304,238560.0
10126,502110.0
164917,555250.0
109309,503870.0
85776,395470.0
100383,1041530.0
38464,275140.0
74099,843740.0
17756,397640.0
167284,688190.0
93507,305830.0
9196,308440.0
37869,374740.0
173077,467790.0
174015,620370.0
163957,502100.0
121401,546050.0
41475,270590.0
71914,419110.0
52107,389790.0
170429,811370.0
154451,553680.0
69702,432280.0
127505,367420.0
16846,419560.0
138802,440940.0
175850,641450.0
31602,386140.0
107585,357700.0
156021,556740.0
98,218870.0
74149,329970.0
1849,249710.0
81467,407940.0
93447,617550.0
80697,405140.0
177261,602880.0
27327,258110.0
9132,290700.0
169828,535170.0
89462,500040.0
158706,429370.0
171208,555070.0
131391,337560.0
73923,625970.0
70103,860210.0
14124,444950.0
145509,417410.0
59673,345840.0
83688,429670.0
79674,878350.0
64067,546880.0
76683,358710.0
53397,334360.0
25838,418330.0
104077,555200.0
157980,490850.0
141091,600620.0
158615,519600.0
177775,669990.0
12527,260520.0
70269,506790.0
123268,424490.0
155542,471430.0
3481,317700.0
4094,450250.0
139399,501450.0
48872,268230.0
126776,440520.0
122559,530570.0
87622,420430.0
128587,618110.0
106797,482910.0
116800,458480.0
170566,791670.0
127786,498930.0
82059,729540.0
61768,769200.0
176091,669460.0
31644,320330.0
159044,531450.0
49627,314400.0
171689,498720.0
160915,423880.0
1859,203540.0
157929,494970.0
10935,527990.0
31696,540900.0
138053,422080.0
112261,360040.0
171393,428780.0
38271,412860.0
160856,434260.0
88469,627690.0
63680,353100.0
71339,488680.0
76330,595240.0
16150,441480.0
38111,296230.0
81579,429110.0
119003,487120.0
105217,369100.0
67752,539200.0
59160,371740.0
113883,529880.0
184567,585840.0
108878,371020.0
9226,287180.0
79617,828830.0
47029,297540.0
56181,357660.0
121527,424650.0
13688,367070.0
20486,260740.0
349,491360.0
116535,419170.0
101471,345310.0
108156,431460.0
141528,381230.0
152967,678710.0
147217,535660.0
42957,339370.0
21104,387470.0
108030,443990.0
170228,418450.0
15939,293680.0
167268,762050.0
106497,436450.0
134532,416330.0
74714,413260.0
29916,299190.0
144223,872680.0
10957,345600.0
23095,321060.0
86448,864420.0
124040,471470.0
3507,330210.0
11103,247390.0
75368,619030.0
92151,413900.0
142084,695140.0
64102,307120.0
48893,304570.0
25012,344820.0
64777,520410.0
68425,366640.0
154499,523220.0
95403,440770.0
79021,334840.0
169060,551890.0
122641,516710.0
184872,958970.0
37707,300700.0
177273,613630.0
51962,307420.0
53658,266330.0
73226,437790.0
61969,549460.0
104927,430290.0
95036,464650.0
144267,907630.0
162450,710980.0
147129,388490.0
155060,414630.0
108035,509070.0
79218,367320.0
136139,397470.0
145844,635520.0
152716,446060.0
28044,339710.0
141385,385110.0
182678,512840.0
5105,208400.0
114190,487520.0
123849,518360.0
139079,436820.0
60365,506290.0
67145,342960.0
115677,584730.0
71185,469210.0
98177,408160.0
167589,434280.0
115658,789070.0
26528,323440.0
122731,436910.0
103273,331820.0
56194,371370.0
52162,259640.0
146195,427790.0
181820,636820.0
174177,609070.0
76879,371740.0
88650,496600.0
65375,404050.0
98205,430080.0
168370,389390.0
14263,432000.0
124615,538730.0
53778,419930.0
171464,662660.0
73252,454650.0
88791,454060.0
715,307290.0
167223,545760.0
39217,369980.0
17581,322810.0
126241,368880.0
38369,286660.0
181260,915690.0
181749,504470.0
111201,421770.0
85469,496810.0
26110,303970.0
127188,463020.0
119388,382960.0
176938,843880.0
20186,316740.0
49543,423590.0
98337,370670.0
131425,346310.0
119694,452230.0
13197,431150.0
109364,473870.0
98284,304950.0
64864,344280.0
142064,496930.0
3502,230470.0
45547,407150.0
46612,316200.0
9125,279640.0
72212,458810.0
54118,444830.0
15112,239860.0
114433,341830.0
114602,379370.0
158947,489000.0
119561,503490.0
175677,647330.0
13743,343960.0
28619,405310.0
40343,332940.0
15064,348200.0
164219,691910.0
18452,423650.0
24767,280930.0
150238,360980.0
112459,454110.0
120580,525050.0
9613,703130.0
63205,445330.0
13792,332270.0
25175,380250.0
90365,412490.0
11748,355800.0
160392,734830.0
41487,292740.0
127743,456430.0
19939,266910.0
66842,352920.0
61852,270670.0
119067,438090.0
178845,570160.0
179075,777890.0
7992,324510.0
108202,453570.0
46302,378080.0
63208,415740.0
34138,434180.0
82004,492930.0
32341,378690.0
173334,801320.0
139670,432340.0
87572,348190.0
140072,402650.0
183328,843920.0
48278,442080.0
91784,310460.0
142560,483060.0
174406,531410.0
162323,456470.0
183207,795470.0
148645,434430.0
8403,280960.0
101208,405180.0
9523,385820.0
108570,409650.0
66384,543280.0
12041,246640.0
35958,315370.0
31346,408530.0
141671,481750.0
130822,414800.0
146299,526630.0
135375,589560.0
65972,478300.0
13131,471540.0
92596,388410.0
19279,354820.0
99013,522270.0
19107,371210.0
673,233110.0
95270,343340.0
122109,363680.0
56384,328140.0
119467,379390.0
180882,599960.0
35948,299190.0
49171,329030.0
98163,363070.0
9840,604050.0
145647,588730.0
6097,291460.0
77684,367150.0
149647,336470.0
92492,373730.0
56514,449090.0
104368,466740.0
114357,463180.0
117475,578150.0
79688,1110170.0
104575,613040.0
125260,372850.0
93887,312030.0
154673,460260.0
44584,292690.0
62107,430270.0
182354,570830.0
178910,564070.0
57409,423930.0
22547,227400.0
134665,482050.0
87860,424450.0
130625,450390.0
125045,574520.0
29217,466270.0
137077,297970.0
36023,346380.0
14043,367090.0
17557,315520.0
44259,263370.0
57550,439450.0
145330,405130.0
148829,608490.0
58134,342040.0
166636,560530.0
6911,322810.0
154654,395360.0
109221,461340.0
93206,640350.0
89360,329230.0
92489,395450.0
32202,345930.0
30242,261610.0
15154,237540.0
27506,261800.0
48338,399880.0
158251,496870.0
80601,425970.0
141547,398300.0
41540,309830.0
159099,421940.0
2087,180370.0
93863,384360.0
113279,370510.0
39095,393200.0
106906,357770.0
55323,441980.0
184799,636620.0
137923,494170.0
111010,465740.0
124649,402190.0
8037,377480.0
151400,483460.0
166373,662310.0
166305,521920.0
116921,544130.0
153768,686870.0
133820,785170.0
159598,521620.0
92009,336120.0
57845,421660.0
173699,407830.0
62794,348620.0
92718,416100.0
14654,244160.0
61603,916950.0
3299,289970.0
156978,500010.0
31589,369610.0
104787,479460.0
97638,533720.0
177126,590480.0
55398,420170.0
76707,355980.0
49157,359680.0
88938,456850.0
174077,397320.0
170157,407020.0
34076,530970.0
131628,427090.0
107058,440990.0
168429,429210.0
62151,454620.0
19385,265080.0
1913,269820.0
58601,270680.0
94535,424520.0
117853,385810.0
184948,696880.0
81251,448360.0
128121,395560.0
107346,512760.0
61263,708850.0
3404,414430.0
137460,448610.0
9008,278080.0
76837,527620.0
129060,686870.0
74650,435820.0
3962,436210.0
182214,726460.0
101065,417450.0
157269,580480.0
180220,610000.0
67155,286880.0
16078,275240.0
83707,486280.0
32938,290380.0
98943,383830.0
72233,365390.0
14748,264420.0
183751,774400.0
184601,910370.0
36529,336210.0
22284,274790.0
13881,408080.0
13439,363080.0
35966,364800.0
47266,265860.0
2673,337900.0
135990,394850.0
73453,450940.0
68968,448360.0
150564,449000.0
173726,582530.0
83648,440730.0
63837,413730.0
88044,466410.0
152160,458700.0
116062,382040.0
177147,663850.0
119101,530870.0
86255,539010.0
111192,382410.0
51783,344310.0
165511,426920.0
138301,404650.0
101155,365710.0
168909,417740.0
161515,584480.0
121155,463070.0
78108,396400.0
139662,408820.0
131920,387640.0
162288,506240.0
97438,416440.0
98007,563760.0
25793,406070.0
166776,459800.0
56205,397410.0
7682,333910.0
116490,406940.0
42685,279740.0
176895,503050.0
161043,416160.0
117317,523850.0
154193,523130.0
145104,650120.0
143451,322450.0
41853,683920.0
183036,651230.0
84822,394750.0
85852,590900.0
70193,425060.0
36154,360620.0
105249,359850.0
124709,510580.0
14505,294970.0
56913,733240.0
17433,297710.0
84207,637220.0
131431,397550.0
79456,389220.0
168895,508670.0
3276,364250.0
130976,541580.0
24652,245820.0
16469,361390.0
336,292590.0
123214,453300.0
3297,294780.0
77651,448830.0
184266,597760.0
69375,481110.0
143246,648680.0
44883,331150.0
125790,418460.0
80781,327700.0
157699,555630.0
84025,498070.0
24426,466250.0
106237,622640.0
166263,423510.0
167525,372160.0
133121,437610.0
151779,474430.0
183658,595630.0
130710,422640.0
13572,499490.0
5782,357670.0
130061,500650.0
121256,436720.0
45735,258950.0
14120,376570.0
79852,353910.0
170751,411070.0
122094,303680.0
24035,324670.0
82388,381090.0
141160,549400.0
22427,334630.0
143318,561570.0
13646,463200.0
140878,370960.0
46394,362650.0
33489,298810.0
157412,386630.0
132491,405730.0
49189,419730.0
185841,782000.0
56822,408210.0
165234,483030.0
127541,522400.0
115824,409290.0
35984,276800.0
81022,405810.0
180601,631460.0
152810,404550.0
143266,797780.0
54543,351180.0
151105,344000.0
76737,469790.0
51328,281270.0
4746,218700.0
34274,444710.0
31101,290460.0
140216,683340.0
1034,254830.0
98985,359680.0
173092,634100.0
3847,318990.0
14772,317420.0
178354,872870.0
28701,322330.0
104069,413890.0
109371,457980.0
78152,451620.0
17310,276640.0
167733,589510.0
133401,383800.0
23656,417420.0
57660,273560.0
97649,518580.0
103995,528600.0
16491,289660.0
70815,354110.0
75164,423930.0
28366,540870.0
97645,658790.0
117578,510430.0
135827,457710.0
179582,680810.0
175728,724390.0
166800,565510.0
102187,373680.0
48179,301990.0
5436,312460.0
32199,363310.0
2282,305940.0
132879,337860.0
24429,321190.0
170018,535630.0
112195,397340.0
107912,623930.0
185068,786860.0
20615,277420.0
40672,751050.0
107057,440990.0
72820,718540.0
58781,560910.0
27905,324230.0
160199,501600.0
168696,602730.0
175565,989110.0
75560,561370.0
165760,425400.0
47109,355120.0
68656,391120.0
24443,320400.0
71796,497250.0
78785,508540.0
113337,359980.0
102128,384230.0
131316,505840.0
1743,281160.0
90463,395050.0
13545,366560.0
72181,397640.0
1350,201070.0
168596,598930.0
134706,401670.0
135531,629590.0
147542,417380.0
16467,361390.0
75692,524280.0
78454,512880.0
176073,528140.0
86890,471750.0
30406,298320.0
110813,529380.0
774,269020.0
139512,386020.0
63897,461510.0
123351,585730.0
60007,308150.0
110201,369740.0
34287,421100.0
75540,435870.0
172580,757400.0
119760,413760.0
106202,445390.0
176173,764620.0
590,325750.0
154186,407780.0
126779,363440.0
22536,348320.0
127122,394260.0
96925,417990.0
32007,451920.0
96620,702840.0
107742,425940.0
176789,557150.0
106789,395430.0
64046,724910.0
141107,407690.0
152266,472790.0
125875,522800.0
39458,469850.0
51502,386670.0
82620,500270.0
123606,406620.0
95001,448510.0
18547,316410.0
144626,527610.0
102328,501670.0
5836,361900.0
175973,593020.0
90437,546110.0
111390,512440.0
29606,380460.0
107421,444950.0
10098,351750.0
141737,468360.0
36911,273250.0
57553,383750.0
109718,367700.0
153645,394690.0
154440,543360.0
50219,365870.0
129463,512270.0
138393,479170.0
95868,683290.0
67732,423870.0
147157,465320.0
78264,499410.0
47161,503480.0
62873,444860.0
30655,301850.0
33810,350210.0
56875,339420.0
105845,349890.0
79885,413680.0
155398,538660.0
99128,357640.0
43075,325940.0
168709,578620.0
142449,434550.0
122034,421660.0
39716,333730.0
85722,392500.0
113543,495200.0
16351,344070.0
173009,775270.0
136124,439570.0
30677,371510.0
145086,626870.0
52300,254070.0
10394,316130.0
145767,510080.0
153708,478060.0
165292,504310.0
62681,643420.0
20772,276280.0
95038,482600.0
147614,522750.0
43556,328900.0
172118,548970.0
93240,496220.0
116263,325160.0
109819,368280.0
46482,308170.0
78309,687320.0
33784,352970.0
2289,308630.0
92167,388030.0
130439,433010.0
33571,333090.0
76316,639420.0
28601,327220.0
144252,959720.0
47437,357660.0
66190,549920.0
28297,331880.0
55458,1065390.0
99818,649990.0
134733,373300.0
138293,447320.0
85251,490810.0
180561,557500.0
129157,587940.0
48306,1031790.0
106542,424060.0
39344,310940.0
81446,379570.0
34198,788890.0
116058,397350.0
160943,484570.0
72535,391150.0
72163,376070.0
48557,307170.0
86797,367000.0
124289,416110.0
6936,344330.0
112777,479240.0
131558,712100.0
29613,289320.0
168102,487390.0
58786,687170.0
90196,494890.0
99702,550240.0
78054,418320.0
51195,269240.0
31507,274770.0
21583,332990.0
117689,461170.0
150489,378300.0
2547,162050.0
95421,484980.0
23592,285880.0
76145,489640.0
167360,618070.0
154066,407530.0
66437,431490.0
21711,297320.0
67580,336810.0
80298,573930.0
54554,356580.0
165732,549130.0
75869,524720.0
48074,380440.0
93105,411170.0
17599,293270.0
54237,340190.0
86867,461810.0
170070,671650.0
59142,294390.0
144820,382260.0
101956,398130.0
57776,355890.0
95671,380820.0
13206,280130.0
13083,331350.0
174855,599170.0
128790,458630.0
139599,402260.0
123672,588610.0
9280,306400.0
137229,422060.0
60010,292620.0
126790,380650.0
37718,279740.0
9200,302530.0
159469,522730.0
36583,384270.0
112181,351410.0
132888,355510.0
158099,463910.0
77944,519750.0
86083,513440.0
151942,427520.0
80750,399870.0
62527,437040.0
92371,538110.0
18802,322880.0
82322,316430.0
41594,316700.0
72526,378910.0
1977,206300.0
37963,461150.0
15713,253120.0
59171,377800.0
17908,336680.0
116557,401090.0
170745,413820.0
5646,343040.0
178466,658550.0
32456,342510.0
103917,549130.0
173838,446530.0
44727,281920.0
169980,643010.0
28241,374320.0
73373,470430.0
175684,702220.0
176460,551080.0
176063,555250.0
61490,268480.0
58461,367930.0
56918,308550.0
44663,351910.0
152347,450710.0
49981,246790.0
166184,502340.0
111206,354990.0
137563,526580.0
45416,305350.0
82281,388020.0
52794,254650.0
22317,284090.0
124142,532430.0
140961,541580.0
123223,453600.0
129079,596810.0
135456,310740.0
24340,329490.0
73072,388020.0
87693,436530.0
101564,404380.0
28888,337150.0
160726,724510.0
24203,311750.0
32049,231950.0
152351,357200.0
120899,605250.0
68450,415150.0
49854,245620.0
158297,448170.0
75493,390950.0
137956,478570.0
62837,479970.0
86063,575100.0
115929,415330.0
115397,389070.0
129419,386840.0
112215,413780.0
73710,527540.0
91882,350280.0
19681,336110.0
161612,534680.0
99580,363790.0
50102,327410.0
161396,483450.0
99083,331800.0
181984,634790.0
153594,386690.0
152084,631670.0
82556,498600.0
184492,775060.0
89413,414300.0
165570,440280.0
158357,439460.0
5561,280130.0
30283,316790.0
182688,591130.0
130099,542840.0
10822,309000.0
80400,349200.0
11993,211080.0
137288,457000.0
58148,434550.0
167414,534280.0
168489,508470.0
97057,336250.0
55080,311770.0
174884,564170.0
181077,571860.0
152785,505160.0
78884,527920.0
98583,404870.0
8130,319570.0
85224,423990.0
71742,458560.0
142738,453050.0
27853,303540.0
931,305940.0
120529,550640.0
43947,273960.0
134425,463750.0
9788,558010.0
141761,382100.0
33183,296230.0
72605,401410.0
84626,441070.0
59003,566920.0
43969,331750.0
33639,325830.0
156245,404280.0
96996,440250.0
167342,546830.0
9448,365900.0
111257,378630.0
69218,501490.0
54835,470670.0
106881,667410.0
19564,289690.0
178972,530920.0
171094,838000.0
43132,401450.0
134656,395460.0
14384,432880.0
134730,569170.0
154471,551070.0
23267,308250.0
159421,514470.0
80953,412380.0
44197,355270.0
6615,303020.0
36499,354650.0
156177,529600.0
53680,355400.0
114642,336930.0
31099,308360.0
145380,456710.0
182813,723250.0
158201,526840.0
4917,278750.0
47633,345230.0
150934,499210.0
168716,583980.0
100199,398020.0
103996,595810.0
169987,413750.0
169501,495790.0
131201,385520.0
108712,443490.0
80272,408780.0
105890,467370.0
61023,516970.0
27752,289370.0
98384,334180.0
132061,378220.0
130488,414510.0
10196,288790.0
75739,677590.0
105993,512260.0
156452,442180.0
63454,459910.0
37382,859180.0
97182,502900.0
87895,575430.0
86215,410190.0
180455,624490.0
167765,736590.0
66636,466730.0
128433,484160.0
127791,413330.0
27733,273740.0
35645,292950.0
173636,430230.0
101659,473620.0
109848,430560.0
76953,308220.0
23513,291950.0
115561,435810.0
23541,350560.0
48824,267540.0
162098,527800.0
64330,389050.0
67706,357090.0
18961,361070.0
161459,552810.0
126816,357380.0
82559,513240.0
92361,430840.0
90062,470420.0
89960,402130.0
86649,385420.0
159337,456790.0
175236,675150.0
152318,527270.0
81784,468660.0
42458,264290.0
2118,427460.0
111538,386330.0
53438,407800.0
31789,494740.0
86325,649920.0
122773,556930.0
119939,402000.0
88931,373610.0
4791,167880.0
80496,368080.0
57505,232540.0
9790,687560.0
158208,646290.0
166215,437860.0
11596,335030.0
40508,430000.0
47354,304150.0
56780,326120.0
53075,235600.0
162808,799800.0
62864,332130.0
138706,501370.0
144079,409860.0
117269,353970.0
160917,416960.0
123552,380220.0
7287,321760.0
7020,551330.0
27140,344330.0
58408,266930.0
182662,718630.0
139495,362380.0
58101,382330.0
5652,345250.0
155588,468380.0
96952,346890.0
49410,267150.0
95387,376920.0
35314,292090.0
122306,414030.0
63462,301170.0
184404,592690.0
132915,451290.0
